174
-211  -0.122028  -0.545677  1.56183  1.66477
211  1.63473  0.127462  -143.651  143.66
-211  0.730274  -0.117093  -91.4238  91.4269
22  0.369063  0.791976  1.25821  1.53184
22  -0.307782  -0.449925  -15.2137  15.2235
22  0.552353  -0.285291  -14.8865  14.8995
22  0.131878  -1.27198  -11.5848  11.6552
22  -0.0936605  0.842142  1.69813  1.89779
22  -0.0128535  0.551786  18.1784  18.1867
22  -0.953638  0.237203  49.2292  49.239
211  -0.974556  -0.180746  87.057  87.0627
-211  -0.446947  -0.463899  8.79898  8.82364
211  -0.517116  -0.479551  0.672819  0.984654
-11  0.467037  0.179115  0.120168  0.514438
22  0.78559  0.488343  0.198169  0.945992
22  -0.604222  0.30323  -0.536821  0.863255
22  -1.89388  1.60332  0.0384411  2.48171
22  -1.0146  0.404517  0.033583  1.09279
22  -0.899544  0.306807  0.146048  0.961582
-2112  0.000369522  0.58655  -0.489081  1.2108
22  -0.476892  -0.182841  -9.82217  9.83544
22  -4.52822  2.496  -1.51723  5.38857
22  -0.399099  0.462424  -0.424056  0.743599
22  -0.613899  0.946311  -0.664546  1.3092
22  -1.75998  3.28445  -2.72601  4.61696
22  -45.4885  83.4515  -69.5995  117.803
22  0.329648  -0.453455  0.54706  0.783304
22  0.575945  0.0905942  -0.191153  0.613563
22  0.751157  0.2389  -0.367722  0.869787
22  0.552941  -0.180617  -25.9481  25.9546
22  0.598376  0.0329121  -21.0112  21.0197
-211  0.558597  -0.484231  0.220484  0.783967
22  0.401829  0.628867  -1.26895  1.47213
22  0.315215  -0.435745  -0.762724  0.933264
22  0.345772  -1.01041  -106.111  106.117
22  0.275707  -0.524473  -63.2061  63.2088
22  0.192693  -0.591266  -0.169719  0.644616
2212  -1.03369  0.642166  -0.0509888  1.53748
211  -1.271  0.973161  0.64863  1.73283
-211  -0.4159  0.603361  0.153765  0.761669
22  -5.47889  9.89679  -8.15642  13.946
22  -22.9155  41.7882  -34.6111  58.9008
22  -3.69971  6.74488  -5.65437  9.54741
22  -0.296766  0.549331  -0.507264  0.804457
22  -1.18529  2.02469  -1.72664  2.913
22  -1.15088  2.22781  -1.90056  3.14639
22  -6.81559  12.185  -10.621  17.5423
22  -2.40084  4.14039  -3.60657  5.99284
22  0.426607  0.400141  -0.449962  0.737952
22  0.365408  0.435065  -5.98318  6.0101
22  1.32935  -2.00463  2.75223  3.6552
22  2.58466  -4.19657  5.79274  7.60576
22  0.750599  -0.951472  2.00109  2.33945
22  1.22489  -1.45539  2.23769  2.93696
22  0.0599054  -0.640998  0.692167  0.945284
22  -0.703684  0.730374  -15.7618  15.7944
214
-321  -33.6201  -35.6474  19.6355  52.7906
211  -33.3602  -35.6801  20.0366  52.7964
-211  -15.0657  -17.4626  9.19881  24.8305
-211  -0.844337  0.562162  7.77102  7.83819
211  0.530505  1.18062  10.7717  10.8501
-211  0.123782  0.497308  5.00922  5.0373
-321  49.018  29.3623  -122.978  135.605
-211  8.75065  5.59543  -22.5791  24.8539
211  9.83599  6.05239  -24.0152  26.6482
211  2.66676  2.76627  -9.53834  10.2841
-211  0.703686  1.32012  -3.53735  3.84321
-2212  -2.55991  3.77123  12.5401  13.3757
211  -0.864208  0.85303  -0.471687  1.31015
-211  -0.890224  0.640074  2.32744  2.57655
2112  -0.479052  -0.554165  3.08451  3.3066
-2212  -0.90429  0.251998  0.0103352  1.32729
-211  -0.511084  0.640748  -0.21203  0.858022
211  -1.4351  0.810883  -0.18863  1.66496
-211  -0.58126  1.39153  -1.0674  1.85285
211  -0.521147  -0.161283  -0.479865  0.739835
-211  -1.32167  0.82947  -0.840221  1.77772
211  -0.437897  -0.67839  -1.53693  1.74173
-211  0.281216  -1.26204  -2.60983  2.91591
2112  -1.88563  -1.46203  -26.6859  26.8088
-2212  -2.3036  -0.211809  -29.2702  29.3764
211  0.706002  0.899116  -13.8102  13.8581
211  0.472568  -1.47072  48.7753  48.7999
211  0.536376  -0.221315  -0.0252487  0.597325
-211  0.709242  0.236192  10.2348  10.263
-321  0.704329  -0.729835  19.2029  19.236
-211  1.42373  -2.02109  -377.648  377.656
211  0.260209  -0.618965  -1.20922  1.39015
2112  0.48361  0.147095  534.181  534.182
-211  -1.74276  -1.12547  -5.76864  6.13193
211  -12.99  -7.34014  -47.3287  49.625
-211  -17.5554  -11.0581  -60.1063  63.5866
211  -9.12429  -5.4274  -32.4646  34.1567
211  -0.145119  0.859661  -5.11713  5.19274
211  0.564074  -0.251074  -16.7218  16.7338
-321  2.24419  1.40614  -84.8085  84.8513
-211  0.761344  1.08563  -59.7437  59.7586
211  2.22706  1.03728  -100.63  100.66
-211  1.44204  1.24764  -105.553  105.57
211  0.345911  0.500565  -24.9535  24.9613
321  -0.12176  0.562545  -13.1632  13.185
211  0.494499  0.277417  -2.19414  2.27051
211  0.39965  0.512552  0.111772  0.674094
-211  0.262584  -0.456153  -0.654052  0.851053
-211  0.248583  0.479111  0.684273  0.882638
-2112  0.847618  -1.52444  161.601  161.613
211  -0.0974808  -0.58509  48.984  48.9878
-211  0.259478  -0.429022  58.5875  58.5898
211  -0.423408  0.746012  73.5649  73.5701
-211  0.675032  0.283315  39.3586  39.3656
321  -0.469906  0.335994  4.02308  4.09421
-2112  -1.82563  1.96805  9.56831  9.98205
-211  -19.8485  -48.9084  7.57613  53.3237
211  -2.68603  -6.32318  1.19224  6.97412
211  -6.47947  -7.68382  3.9687  10.8072
-211  -13.7456  -14.9242  8.35173  21.9418
-211  -2.15417  3.6028  1500.88  1500.88
211  34.3698  20.6959  -88.2696  96.9595
211  1.32867  0.843225  -3.73488  4.05527
-211  6.46989  4.19517  -16.3125  18.0437
211  12.2909  7.43943  -31.9384  35.0213
-211  0.768584  1.20316  -2.59973  2.96924
321  3.96277  4.6017  -11.8515  13.326
-211  0.254199  0.545032  -1.06454  1.23061
211  3.22248  5.41421  -13.1768  14.6064
-211  26.3598  37.3151  -104.51  114.06
211  5.71668  7.41612  -22.2917  24.1789
130  -6.21076  8.85834  31.9964  33.7796
-211  -6.57164  8.08345  29.3691  31.1623
2212  -8.8071  13.4279  48.6478  51.2383
211  -6.90126  9.98555  35.8136  37.815
-211  -0.528099  0.240755  0.297864  0.667125
211  -0.915249  0.984712  0.643403  1.49693
211  -0.458418  -0.381642  0.0941245  0.619787
-211  -0.59389  1.11624  -0.201421  1.28792
-321  -0.666923  -0.737174  6.3115  6.40835
211  -0.418458  -0.615715  2.10373  2.23592
321  -0.781468  -1.22363  3.78343  4.08241
-211  -1.21751  -0.670787  3.81686  4.0645
130  -0.339925  0.600123  0.286971  0.897588
211  -1.6376  0.899669  0.21571  1.88604
130  -1.03299  0.59022  -25.8566  25.8887
-211  -0.381221  -0.675954  -60.3484  60.3536
211  0.520062  0.521975  -0.338859  0.822939
-211  0.577713  0.510593  2.82593  2.93255
211  1.32365  0.101289  41.9998  42.021
-211  0.61441  0.286827  11.6753  11.6958
-211  0.443143  -0.303288  8.11174  8.13069
2212  1.99847  0.855346  49.3852  49.4419
-321  1.43445  -1.0061  21.6561  21.7325
211  0.456632  -0.411912  6.36908  6.40023
211  1.69534  -1.88397  -484.277  484.284
-211  0.321381  -0.458502  -115.307  115.309
-211  -1.92162  -0.931334  -6.14728  6.50911
211  0.75751  -0.0116091  -5.5088  5.5624
-211  0.65083  0.804032  -8.57216  8.63548
-211  0.816669  0.899627  -18.231  18.272
211  0.91568  -0.157813  -24.5039  24.5219
321  6.87904  4.63003  -187.352  187.536
-211  0.571341  0.291157  -17.453  17.4654
130  3.29695  1.59578  -88.7894  88.8663
211  1.04869  0.19006  -54.4038  54.4145
211  -0.186419  -0.478478  -1.90247  1.97549
211  1.21764  -1.82501  202.449  202.461
-321  0.83839  0.185134  149.808  149.812
211  0.0571146  0.751214  7.29911  7.33921
130  -1.60943  1.63681  7.60175  7.95636
130  -13.8148  -33.5174  5.13882  36.6185
22  -6.19695  -13.1091  2.40396  14.6979
22  -2.83249  -5.66911  0.712562  6.37727
-211  -4.44761  -4.87803  2.65837  7.11779
-211  -0.645375  0.488892  241.728  241.729
211  0.862571  0.936626  -3.1496  3.40011
-211  2.50119  2.19511  -7.84585  8.52357
211  0.355592  0.557963  -1.79086  1.91427
-211  2.08293  2.73218  -7.06792  7.85992
211  -1.35328  2.05491  7.62941  8.01757
-211  -3.40522  4.95467  17.9063  18.8891
22  -0.523499  -0.00693408  1.05597  1.17863
22  -1.05588  0.713935  0.39247  1.33365
22  -0.283892  0.993897  -0.794196  1.30352
22  -0.200176  1.29442  -0.252777  1.33398
211  0.0905131  0.606932  -11.4059  11.4232
211  0.581884  -0.0448219  -4.65058  4.68913
22  1.10198  0.664853  2.83916  3.11724
211  0.486962  0.25119  4.01512  4.05473
-2112  0.665151  -0.270467  23.736  23.7654
-211  0.474221  -0.163455  10.6527  10.6655
22  -0.469168  0.536007  -1.81908  1.95358
211  -0.823074  -0.663453  -3.49181  3.651
211  0.559987  0.727819  -3.98542  4.09223
-211  0.519652  0.177161  -3.22087  3.2703
22  1.87209  0.67344  -47.6198  47.6614
22  0.833274  0.345039  -19.7476  19.7682
22  0.64514  0.451658  -18.9163  18.9327
22  1.8072  1.06332  -53.9815  54.0222
22  0.541761  0.205294  -13.4396  13.452
22  2.10426  1.08141  -53.5002  53.5525
22  0.487372  0.188501  -21.0193  21.0258
22  2.18115  1.08028  -105.848  105.876
22  0.621111  0.0533223  -33.3893  33.3951
2112  -0.636168  0.281903  12.7472  12.8007
22  -0.441152  0.553775  332.397  332.398
22  0.0661287  0.570072  12.7773  12.7902
22  8.67974  5.31087  -22.8043  24.9716
22  23.889  14.6187  -62.2182  68.2312
22  8.97576  4.93997  -21.6543  23.9558
22  1.71121  1.00694  -4.15803  4.60775
22  0.743108  0.471173  -1.8553  2.05337
22  2.07012  1.58113  -5.37911  5.97664
22  0.441459  0.453267  -1.57355  1.69599
211  1.30944  2.42555  -5.95473  6.56325
-211  1.59081  2.43484  -7.15103  7.72113
22  3.25219  4.45155  -11.8913  13.1071
22  3.30868  4.52975  -11.7793  13.0467
22  1.11412  1.54885  -4.0178  4.4478
22  0.884694  1.35434  -3.64836  3.99092
22  12.8488  17.2929  -48.9889  53.5169
22  3.69209  5.08361  -14.3502  15.6653
22  -1.65977  2.39036  9.05065  9.50699
22  -1.67452  2.33633  8.53322  9.00435
-11  -0.181197  0.699979  0.548593  0.907611
22  -0.334962  0.459095  -0.234361  0.614731
22  -0.867781  0.20002  0.0938572  0.895467
22  -0.796713  0.143285  -0.360097  0.885975
-211  -0.285277  -0.545452  -0.269829  0.686432
22  -0.858016  -0.498733  -7.30311  7.37023
22  -0.319201  -0.574161  -8.7476  8.77223
22  0.992514  0.0359026  -1.17736  1.54031
22  -1.01172  -0.973427  -4.8909  5.08842
22  0.694893  0.251175  -14.0454  14.0648
22  0.383056  0.441859  -16.1633  16.1739
211  1.41421  1.00768  -44.0524  44.0869
-211  1.35489  1.2357  -38.2166  38.2608
22  0.433142  0.427301  -26.7253  26.7322
22  0.715781  0.551073  -34.6782  34.6899
22  0.459536  -0.203938  15.0444  15.0528
22  -0.570884  -0.079674  9.99935  10.0159
22  -0.737664  0.866496  4.31991  4.46728
22  -1.18517  1.23543  5.0139  5.29812
211  -3.59072  -8.8998  1.48634  9.71228
-211  -5.77676  -14.5826  1.91465  15.8022
-211  -0.72332  -0.163516  0.236102  0.790666
211  -0.300323  -0.509271  62.7745  62.7774
-211  0.0572408  -0.541856  82.6577  82.6596
211  -0.38498  0.750378  4.35747  4.44053
211  -1.23531  1.3141  6.78511  7.02212
211  -21.385  -24.7161  13.6192  35.4077
22  -28.0355  -31.617  17.3405  45.6762
22  -9.7376  -10.8923  6.05264  15.8144
22  0.443664  0.493171  -1.37971  1.5309
22  0.490985  0.392676  -1.50819  1.63398
22  1.92249  2.24918  -6.76301  7.38194
22  0.608855  0.812729  -2.21197  2.43394
22  -4.7101  6.85619  25.0605  26.4049
22  -0.754656  1.03048  3.96466  4.16533
211  -5.10122  6.32165  23.9623  25.3021
-211  -3.55867  5.61492  19.9276  21.0076
22  -1.79111  -0.626697  -6.49442  6.76597
22  0.488825  0.67756  -4.67865  4.75266
22  0.4228  -0.312957  -4.32367  4.35555
22  0.680868  -0.312317  -5.80134  5.8495
22  15.3361  9.10586  -38.8682  42.7651
22  33.6567  20.2002  -85.3652  93.9576
22  16.6409  9.96286  -42.5797  46.789
22  7.37076  4.32966  -18.8978  20.7413
22  -9.08357  -10.4949  6.16404  15.1872
22  -1.91893  -2.14481  1.23525  3.13183
22  -1.56111  -1.7484  1.03268  2.56133
22  -18.4172  -20.7889  11.7443  30.1546
237
321  -62.5832  299.125  -435.449  531.985
-211  -0.174818  -1.23399  -216.754  216.757
211  0.3085  -0.831583  -26.3552  26.3705
-321  -2.66343  12.2298  -17.7034  21.6867
2212  -5.59068  21.2088  -31.8575  38.6891
-2112  -5.27575  24.8428  -33.8593  42.336
-211  -2.03563  4.60217  -6.45077  8.18264
211  -7.6936  21.7477  -33.1393  40.3781
-211  -39.6548  113.838  -165.424  204.687
211  -5.04391  14.0115  -20.1323  25.0418
-211  8.5321  -28.8007  1.12992  30.0595
-321  9.48577  -39.5092  2.73949  40.7272
-211  2.52807  -9.63172  -0.562095  9.9748
-211  1.7194  -6.37541  -0.195549  6.60756
211  16.5304  -61.3944  -2.4655  63.6288
-211  7.9241  -29.7971  -2.28062  30.9173
211  2.35792  -6.65521  -0.530654  7.08185
-211  2.08628  -7.548  -0.547924  7.8514
211  12.2501  -43.1391  -3.87952  45.0124
-211  0.753345  0.0539152  -13.5941  13.6158
211  -0.189855  -0.526799  -1.98021  2.06258
-211  -0.618667  0.176876  -0.396995  0.768842
-211  -0.622162  -1.14432  11.408  11.483
211  -0.394012  -0.350197  74.9356  74.9376
-211  0.529033  0.0731882  114.339  114.34
-211  0.816195  0.65046  22.1791  22.2041
211  0.600423  -0.0551724  15.0658  15.0785
-211  -0.490748  -0.348749  0.25197  0.667404
-321  2.14463  -0.686638  0.764863  2.42892
-2212  -0.196124  -0.640766  -0.786953  1.39596
321  -0.807743  -0.383743  -1.23272  1.60094
211  -0.696837  0.18095  -1.50446  1.67368
321  -0.527665  -0.0527141  -7.33029  7.36601
-211  -0.510402  1.22424  -19.4311  19.4768
211  -0.791219  0.453638  -22.5665  22.5854
-211  0.57763  0.587458  21.9837  21.9995
211  1.34072  -0.744107  -70.5845  70.6013
-2212  0.248767  0.709553  -4.80697  4.95506
2112  0.368587  1.07415  -15.3263  15.397
-211  0.747214  -0.594601  -3.36732  3.50289
211  1.17818  -2.40003  -7.21181  7.69272
-211  -0.0551317  -2.69518  -8.66102  9.07192
211  -0.506159  0.295116  0.0313019  0.603117
-211  0.659426  -0.278261  -2.36576  2.4756
-321  -0.140201  0.540662  1.77294  1.92328
211  0.513662  -2.06203  7.66653  7.95682
-211  -0.773888  0.518838  -0.89884  1.30211
321  -0.149799  1.04768  -1.55482  1.94454
211  -0.675772  0.490712  44.0636  44.0718
211  -0.830156  0.634345  72.9804  72.988
-211  -1.32832  0.466938  40.0781  40.1031
211  -1.05452  -0.643731  26.518  26.5471
2212  -1.55485  0.700415  1.74435  2.61367
-2112  -1.16318  1.3016  1.67305  2.59404
-211  0.312952  -2.20318  -2.04071  3.02256
211  -0.0257949  -1.62818  -0.116207  1.63848
-211  1.64032  -1.56063  -0.857379  2.42504
-211  3.21631  -4.21191  -7.8558  9.47723
211  1.06449  -0.662217  -1.14616  1.70435
211  -0.824706  0.0495118  -6.02394  6.08193
2212  -2.01488  1.22604  -30.409  30.5148
-2212  -1.22179  0.605402  -9.5343  9.6769
-211  -8.08013  38.0003  -55.2443  67.5371
-321  -8.05705  24.462  -34.0998  42.7358
211  -0.473648  1.68979  -2.15052  2.7792
211  -6.3247  17.3514  -25.6886  31.6385
-211  -1.22724  4.27609  -6.29479  7.70941
-211  -43.729  121.039  -176.467  218.411
211  46.6532  -153.443  10.0228  160.692
211  1.51973  -5.89889  0.103909  6.09399
321  9.82838  -41.896  3.87461  43.2102
-211  1.16195  -4.44008  0.257868  4.59896
-211  4.51304  -18.0666  1.5026  18.6828
211  1.59334  -6.51304  0.701883  6.74319
211  6.27821  -24.0645  -0.432789  24.8742
321  28.0151  -105.736  -4.78201  109.49
-211  1.5405  -5.6342  -0.211294  5.84649
130  4.51536  -17.4903  -1.12584  18.1057
211  7.26307  -26.3763  -1.82895  27.4195
-211  0.207883  -0.696825  -0.0620256  0.743039
211  17.7471  -50.7003  -4.21551  53.8819
-211  13.1476  -38.3072  -4.14534  40.7124
211  0.748911  0.182167  -65.4733  65.478
211  0.582545  0.0726731  -2.27101  2.34981
211  0.546687  0.914963  -0.358792  1.13324
211  -0.561404  0.36156  -1.04393  1.24707
-211  -0.44301  -0.771985  1.08557  1.41073
211  -0.578775  0.217246  1.16977  1.33042
321  -0.628106  -0.451052  4.30258  4.3993
-2212  -2.56698  -2.03668  15.4103  15.7827
211  -1.57014  -1.02135  14.0611  14.186
211  -0.791028  -0.585881  7.12275  7.1918
211  -0.772374  -0.746998  7.4303  7.50888
211  -0.47845  0.45149  48.4026  48.4072
2212  2.86646  2.73379  78.7057  78.8109
211  0.371657  0.530106  17.7399  17.7523
-321  0.654775  0.87372  22.1158  22.1483
-211  2.64786  0.815591  76.3115  76.362
130  4.15667  1.77149  114.856  114.946
-321  1.30278  0.175468  29.351  29.3846
211  1.97848  -0.203438  42.4154  42.4622
-211  1.49723  0.701402  57.2461  57.2701
211  0.523615  0.0536653  6.60104  6.62347
130  0.501183  1.56051  13.0114  13.1236
130  -0.472544  -0.316081  1.95084  2.09203
-2212  -0.454029  -0.284779  -3.61192  3.77009
-211  -0.45786  0.207968  -1.14981  1.26271
2212  -0.241711  0.728991  -40.1072  40.1255
-2212  -0.86633  1.93949  -75.6347  75.6703
-211  -0.244197  -0.966665  -17.6882  17.7168
130  1.17295  0.443388  -16.3321  16.3878
-2112  -0.973336  0.449855  -9.37571  9.48348
321  -0.357755  -0.411548  -3.33688  3.417
211  0.166656  -0.584204  -2.34768  2.42902
-211  0.86612  -0.802835  -2.76348  3.00849
-211  0.423368  -3.66575  16.8857  17.2848
-211  0.819417  -2.0956  9.27723  9.54723
-211  0.538735  -0.176274  2.04879  2.13034
211  -0.802214  1.17707  -0.57248  1.54151
211  -1.40147  0.944166  -3.68141  4.05312
-211  -0.149427  0.512465  195.319  195.32
211  -0.939257  -0.143451  29.3147  29.3304
211  0.0221679  1.00748  1.40684  1.73614
130  -0.856316  0.923707  2.35944  2.7205
211  -0.486781  0.185805  0.468439  0.714419
211  -0.499314  -0.260324  0.689227  0.900886
130  2.00284  -2.22827  -2.10085  3.69293
-211  1.00232  -0.627283  -0.767021  1.41631
211  0.318307  -0.741024  -0.782529  1.13237
-211  1.79901  -1.81477  -2.04117  3.27348
-211  0.427574  -0.344228  -2.38473  2.45106
130  -0.83649  -0.58446  12.9346  12.9844
130  0.912111  -0.427746  -4.45138  4.591
22  -0.129227  1.10938  -1.53807  1.90081
22  -1.00358  6.35194  -9.18392  11.2115
22  -3.40545  10.2501  -14.4884  18.0713
22  4.96982  -16.5976  0.788277  17.3436
22  1.97699  -6.54  0.227944  6.83609
22  0.358197  -1.81504  0.291485  1.87286
22  0.369933  -1.36258  0.158091  1.42073
211  1.06886  -4.29154  -0.0377161  4.42501
22  4.18463  -17.0759  -0.808151  17.5997
22  3.22928  -12.6994  -0.577223  13.1162
211  2.95754  -11.3346  -0.947208  11.7531
-211  4.94842  -17.6307  -1.33634  18.3612
22  7.61542  -26.0503  -2.27269  27.2356
22  9.71501  -33.6833  -3.02262  35.1863
22  3.13467  -9.79554  -0.893549  10.3236
22  0.193289  -0.582872  -0.0209455  0.614442
22  0.254566  -0.551099  0.139616  0.622901
211  0.0104716  0.548481  0.314953  0.647778
-211  -0.0413596  0.988109  0.0550958  1.00029
22  -0.68107  -0.645859  5.57309  5.65158
-2112  1.12346  1.29872  43.1523  43.1967
-211  0.490422  0.534374  21.4586  21.4713
22  0.719009  0.168304  12.7431  12.7644
2112  0.976662  -0.300427  1.41976  1.98561
211  -0.682666  0.716239  494.717  494.718
-211  -0.427721  0.415824  230.587  230.588
-211  -0.333342  -0.53611  0.726467  0.972505
22  -0.541177  0.223314  -0.526788  0.787558
-2112  -0.629098  -0.543712  -51.9084  51.9235
211  0.263362  -0.690805  -2.48937  2.60058
22  0.849784  -1.1067  -3.68651  3.94174
22  0.0758931  -0.727372  -3.9403  4.00759
22  -0.521354  0.0762428  0.29422  0.603481
22  0.00697236  -1.09133  4.155  4.29594
211  -0.798216  0.189473  679.876  679.877
211  -0.937763  0.444985  25.9254  25.9465
-211  -0.536324  0.169937  14.3161  14.3278
211  -0.931456  0.555348  1.89314  2.18621
22  0.357334  -1.00049  0.352971  1.11949
22  0.860625  -0.473897  -1.19081  1.54379
22  0.347129  -0.980824  -1.29444  1.66075
22  2.24118  -2.72979  -4.14659  5.44692
-211  0.738967  -0.914766  -1.56525  1.96274
22  0.298762  -0.858765  -1.87992  2.08826
22  0.172511  -0.535798  -0.994237  1.14252
22  1.91395  -2.13664  -4.43736  5.28381
2112  0.700637  -1.27186  -2.21733  2.8121
-2212  1.20673  -2.09662  -4.12543  4.87356
22  0.616604  -0.485148  -2.33894  2.46703
22  0.858688  -0.842661  -3.27493  3.48892
-211  0.398064  -0.516052  -0.559702  0.870351
22  -0.618334  -0.055314  -3.31712  3.37471
211  -0.876975  0.452548  -7.00544  7.07599
-211  -0.540755  0.159252  -3.63904  3.68509
211  -0.606057  0.321254  -4.58431  4.63744
22  -31.1272  151.608  -220.23  269.175
22  -14.5084  70.9478  -102.918  125.842
22  -1.62481  4.77033  -6.90071  8.54493
22  -2.94326  8.42723  -11.9441  14.9112
22  -4.34053  12.609  -17.1375  21.7145
22  -9.68506  27.0571  -39.0755  48.5055
22  -31.8882  89.3056  -129.333  160.372
22  1.02253  -3.3198  0.16498  3.47762
22  1.22227  -4.07078  0.0555682  4.25068
22  5.32463  -18.8658  1.37185  19.6508
22  0.662871  -2.23524  0.198168  2.33986
2112  4.32327  -17.5076  1.38109  18.1106
22  9.5758  -37.7876  -1.51798  39.0116
